image_index,image_path,image_name,scale,inner_size,area_percent,mass_threshold,original_k,original_realized_mass_percent,retained_mass_percent,nucleus_set_overlap_percent,shared_token_count
310,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/seagull.png,seagull.png,1.5,224,44.44444444444444,0.9,2,94.18335556983948,96.53986692428589,100.0,2.0
310,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/seagull.png,seagull.png,2.0,168,25.0,0.9,2,94.18335556983948,96.75997495651245,100.0,2.0
310,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/seagull.png,seagull.png,2.5,134,16.0,0.9,2,94.18335556983948,96.8923568725586,100.0,2.0
310,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/seagull.png,seagull.png,3.0,112,11.11111111111111,0.9,2,94.18335556983948,96.43139839172363,100.0,2.0
311,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/seaplane.png,seaplane.png,1.0,336,100.0,0.9,3,93.87726783752441,93.87726783752441,100.0,3.0
311,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/seaplane.png,seaplane.png,1.5,224,44.44444444444444,0.9,3,93.87726783752441,93.56840252876282,100.0,3.0
311,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/seaplane.png,seaplane.png,2.0,168,25.0,0.9,3,93.87726783752441,95.44554352760315,100.0,3.0
311,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/seaplane.png,seaplane.png,2.5,134,16.0,0.9,3,93.87726783752441,96.33375406265259,100.0,3.0
311,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/seaplane.png,seaplane.png,3.0,112,11.11111111111111,0.9,3,93.87726783752441,96.44144177436829,100.0,3.0
312,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/seat.png,seat.png,1.0,336,100.0,0.9,1,94.99245285987854,94.99245285987854,100.0,1.0
312,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/seat.png,seat.png,1.5,224,44.44444444444444,0.9,1,94.99245285987854,94.35598850250244,100.0,1.0
312,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/seat.png,seat.png,2.0,168,25.0,0.9,1,94.99245285987854,93.12665462493896,100.0,1.0
312,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/seat.png,seat.png,2.5,134,16.0,0.9,1,94.99245285987854,93.35275888442993,100.0,1.0
312,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/seat.png,seat.png,3.0,112,11.11111111111111,0.9,1,94.99245285987854,93.8531219959259,100.0,1.0
313,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/sedan.png,sedan.png,1.0,336,100.0,0.9,1,96.52217626571655,96.52217626571655,100.0,1.0
313,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/sedan.png,sedan.png,1.5,224,44.44444444444444,0.9,1,96.52217626571655,96.33945822715759,100.0,1.0
313,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/sedan.png,sedan.png,2.0,168,25.0,0.9,1,96.52217626571655,97.63731956481934,100.0,1.0
313,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/sedan.png,sedan.png,2.5,134,16.0,0.9,1,96.52217626571655,97.80157208442688,100.0,1.0
313,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/sedan.png,sedan.png,3.0,112,11.11111111111111,0.9,1,96.52217626571655,98.36639165878296,100.0,1.0
314,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/serviceman.png,serviceman.png,1.0,336,100.0,0.9,14,90.50686359405518,90.50686359405518,100.0,14.0
314,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/serviceman.png,serviceman.png,1.5,224,44.44444444444444,0.9,14,90.50686359405518,90.0625467300415,78.57142857142857,11.0
314,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/serviceman.png,serviceman.png,2.0,168,25.0,0.9,14,90.50686359405518,90.73528051376343,92.85714285714286,13.0
314,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/serviceman.png,serviceman.png,2.5,134,16.0,0.9,14,90.50686359405518,89.96109962463379,85.71428571428571,12.0
314,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/serviceman.png,serviceman.png,3.0,112,11.11111111111111,0.9,14,90.50686359405518,89.84399437904358,78.57142857142857,11.0
315,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/settee.png,settee.png,1.0,336,100.0,0.9,2,94.30520534515381,94.30520534515381,100.0,2.0
315,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/settee.png,settee.png,1.5,224,44.44444444444444,0.9,2,94.30520534515381,93.44528913497925,100.0,2.0
315,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/settee.png,settee.png,2.0,168,25.0,0.9,2,94.30520534515381,91.78578853607178,100.0,2.0
315,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/settee.png,settee.png,2.5,134,16.0,0.9,2,94.30520534515381,90.47057032585144,100.0,2.0
315,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/settee.png,settee.png,3.0,112,11.11111111111111,0.9,2,94.30520534515381,84.6856951713562,100.0,2.0
316,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/sheep.png,sheep.png,1.0,336,100.0,0.9,2,93.50304007530212,93.50304007530212,100.0,2.0
316,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/sheep.png,sheep.png,1.5,224,44.44444444444444,0.9,2,93.50304007530212,93.22705268859863,100.0,2.0
316,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/sheep.png,sheep.png,2.0,168,25.0,0.9,2,93.50304007530212,93.30788850784302,100.0,2.0
316,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/sheep.png,sheep.png,2.5,134,16.0,0.9,2,93.50304007530212,92.54825711250305,100.0,2.0
316,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/sheep.png,sheep.png,3.0,112,11.11111111111111,0.9,2,93.50304007530212,92.99901127815247,100.0,2.0
317,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/sheepdog.png,sheepdog.png,1.0,336,100.0,0.9,1,92.02799797058105,92.02799797058105,100.0,1.0
317,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/sheepdog.png,sheepdog.png,1.5,224,44.44444444444444,0.9,1,92.02799797058105,92.48079061508179,100.0,1.0
317,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/sheepdog.png,sheepdog.png,2.0,168,25.0,0.9,1,92.02799797058105,91.90357327461243,100.0,1.0
317,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/sheepdog.png,sheepdog.png,2.5,134,16.0,0.9,1,92.02799797058105,91.8487012386322,100.0,1.0
317,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/sheepdog.png,sheepdog.png,3.0,112,11.11111111111111,0.9,1,92.02799797058105,92.31062531471252,100.0,1.0
318,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/ship.png,ship.png,1.0,336,100.0,0.9,3,98.07466864585876,98.07466864585876,100.0,3.0
318,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/ship.png,ship.png,1.5,224,44.44444444444444,0.9,3,98.07466864585876,98.6468255519867,100.0,3.0
318,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/ship.png,ship.png,2.0,168,25.0,0.9,3,98.07466864585876,98.54152202606201,100.0,3.0
318,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/ship.png,ship.png,2.5,134,16.0,0.9,3,98.07466864585876,98.42890501022339,100.0,3.0
318,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/ship.png,ship.png,3.0,112,11.11111111111111,0.9,3,98.07466864585876,97.94730544090271,100.0,3.0
319,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/shopper.png,shopper.png,1.0,336,100.0,0.9,17,90.1196300983429,90.1196300983429,100.0,17.0
319,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/shopper.png,shopper.png,1.5,224,44.44444444444444,0.9,17,90.1196300983429,88.679438829422,82.3529411764706,14.000000000000002
319,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/shopper.png,shopper.png,2.0,168,25.0,0.9,17,90.1196300983429,85.62368154525757,82.3529411764706,14.000000000000002
319,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/shopper.png,shopper.png,2.5,134,16.0,0.9,17,90.1196300983429,87.83987164497375,76.47058823529412,13.0
319,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/shopper.png,shopper.png,3.0,112,11.11111111111111,0.9,17,90.1196300983429,46.29763066768646,41.1764705882353,7.000000000000001
320,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/shorebird.png,shorebird.png,1.0,336,100.0,0.9,1,92.49853491783142,92.49853491783142,100.0,1.0
320,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/shorebird.png,shorebird.png,1.5,224,44.44444444444444,0.9,1,92.49853491783142,92.48787760734558,100.0,1.0
320,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/shorebird.png,shorebird.png,2.0,168,25.0,0.9,1,92.49853491783142,93.28678250312805,100.0,1.0
320,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/shorebird.png,shorebird.png,2.5,134,16.0,0.9,1,92.49853491783142,88.9073371887207,100.0,1.0
320,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/shorebird.png,shorebird.png,3.0,112,11.11111111111111,0.9,1,92.49853491783142,87.73006200790405,100.0,1.0
321,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/shortboard.png,shortboard.png,1.0,336,100.0,0.9,2,92.68898963928223,92.68898963928223,100.0,2.0
321,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/shortboard.png,shortboard.png,1.5,224,44.44444444444444,0.9,2,92.68898963928223,95.88218927383423,100.0,2.0
321,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/shortboard.png,shortboard.png,2.0,168,25.0,0.9,2,92.68898963928223,91.42345190048218,50.0,1.0
321,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/shortboard.png,shortboard.png,2.5,134,16.0,0.9,2,92.68898963928223,83.3078920841217,50.0,1.0
321,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/shortboard.png,shortboard.png,3.0,112,11.11111111111111,0.9,2,92.68898963928223,68.97913217544556,50.0,1.0
322,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/shortcake.png,shortcake.png,1.0,336,100.0,0.9,18,90.27431011199951,90.27431011199951,100.0,18.0
322,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/shortcake.png,shortcake.png,1.5,224,44.44444444444444,0.9,18,90.27431011199951,89.96414542198181,94.44444444444444,17.0
322,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/shortcake.png,shortcake.png,2.0,168,25.0,0.9,18,90.27431011199951,90.40928483009338,94.44444444444444,17.0
322,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/shortcake.png,shortcake.png,2.5,134,16.0,0.9,18,90.27431011199951,82.67164826393127,83.33333333333333,14.999999999999998
322,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/shortcake.png,shortcake.png,3.0,112,11.11111111111111,0.9,18,90.27431011199951,88.84033560752869,94.44444444444444,17.0
323,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/sink.png,sink.png,1.0,336,100.0,0.9,10,90.27619957923889,90.27619957923889,100.0,10.0
323,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/sink.png,sink.png,1.5,224,44.44444444444444,0.9,10,90.27619957923889,85.93716621398926,70.0,7.0
323,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/sink.png,sink.png,2.0,168,25.0,0.9,10,90.27619957923889,87.33288645744324,60.0,6.0
323,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/sink.png,sink.png,2.5,134,16.0,0.9,10,90.27619957923889,44.22759711742401,50.0,5.0
323,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/sink.png,sink.png,3.0,112,11.11111111111111,0.9,10,90.27619957923889,21.847639977931976,50.0,5.0
324,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/sister.png,sister.png,1.0,336,100.0,0.9,20,90.34433960914612,90.34433960914612,100.0,20.0
324,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/sister.png,sister.png,1.5,224,44.44444444444444,0.9,20,90.34433960914612,91.53887033462524,85.0,17.0
324,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/sister.png,sister.png,2.0,168,25.0,0.9,20,90.34433960914612,91.49743318557739,75.0,15.0
324,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/sister.png,sister.png,2.5,134,16.0,0.9,20,90.34433960914612,89.00864124298096,85.0,17.0
324,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/sister.png,sister.png,3.0,112,11.11111111111111,0.9,20,90.34433960914612,90.79607725143433,75.0,15.0
325,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/skateboard.png,skateboard.png,1.0,336,100.0,0.9,1,96.77436351776123,96.77436351776123,100.0,1.0
325,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/skateboard.png,skateboard.png,1.5,224,44.44444444444444,0.9,1,96.77436351776123,96.170175075531,100.0,1.0
325,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/skateboard.png,skateboard.png,2.0,168,25.0,0.9,1,96.77436351776123,95.93391418457031,100.0,1.0
325,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/skateboard.png,skateboard.png,2.5,134,16.0,0.9,1,96.77436351776123,95.24842500686646,100.0,1.0
325,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/skateboard.png,skateboard.png,3.0,112,11.11111111111111,0.9,1,96.77436351776123,96.35496139526367,100.0,1.0
326,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/skateboarder.png,skateboarder.png,1.0,336,100.0,0.9,3,90.94615578651428,90.94615578651428,100.0,3.0
326,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/skateboarder.png,skateboarder.png,1.5,224,44.44444444444444,0.9,3,90.94615578651428,88.35406303405762,66.66666666666667,2.0
326,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/skateboarder.png,skateboarder.png,2.0,168,25.0,0.9,3,90.94615578651428,89.42062854766846,66.66666666666667,2.0
326,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/skateboarder.png,skateboarder.png,2.5,134,16.0,0.9,3,90.94615578651428,86.04729175567627,66.66666666666667,2.0
326,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/skateboarder.png,skateboarder.png,3.0,112,11.11111111111111,0.9,3,90.94615578651428,87.3808741569519,66.66666666666667,2.0
327,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/skater.png,skater.png,1.0,336,100.0,0.9,9,90.22634029388428,90.22634029388428,100.0,9.0
327,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/skater.png,skater.png,1.5,224,44.44444444444444,0.9,9,90.22634029388428,89.74658846855164,66.66666666666667,6.000000000000001
327,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/skater.png,skater.png,2.0,168,25.0,0.9,9,90.22634029388428,89.28709626197815,44.44444444444444,4.0
327,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/skater.png,skater.png,2.5,134,16.0,0.9,9,90.22634029388428,87.09556460380554,44.44444444444444,4.0
327,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/skater.png,skater.png,3.0,112,11.11111111111111,0.9,9,90.22634029388428,88.36301565170288,33.333333333333336,3.0000000000000004
328,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/ski.png,ski.png,1.0,336,100.0,0.9,4,90.36492109298706,90.36492109298706,100.0,4.0
328,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/ski.png,ski.png,1.5,224,44.44444444444444,0.9,4,90.36492109298706,85.53391695022583,75.0,3.0
328,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/ski.png,ski.png,2.0,168,25.0,0.9,4,90.36492109298706,84.86730456352234,75.0,3.0
328,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/ski.png,ski.png,2.5,134,16.0,0.9,4,90.36492109298706,83.13740491867065,75.0,3.0
328,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/ski.png,ski.png,3.0,112,11.11111111111111,0.9,4,90.36492109298706,85.19482612609863,75.0,3.0
329,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/skier.png,skier.png,1.0,336,100.0,0.9,5,91.4079487323761,91.4079487323761,100.0,5.0
329,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/skier.png,skier.png,1.5,224,44.44444444444444,0.9,5,91.4079487323761,88.10449838638306,80.0,4.0
329,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/skier.png,skier.png,2.0,168,25.0,0.9,5,91.4079487323761,80.9684157371521,80.0,4.0
329,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/skier.png,skier.png,2.5,134,16.0,0.9,5,91.4079487323761,84.33225750923157,80.0,4.0
329,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/skier.png,skier.png,3.0,112,11.11111111111111,0.9,5,91.4079487323761,82.39165544509888,80.0,4.0
330,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/skiff.png,skiff.png,1.0,336,100.0,0.9,1,95.32818794250488,95.32818794250488,100.0,1.0
330,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/skiff.png,skiff.png,1.5,224,44.44444444444444,0.9,1,95.32818794250488,94.98037695884705,100.0,1.0
330,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/skiff.png,skiff.png,2.0,168,25.0,0.9,1,95.32818794250488,95.22497653961182,100.0,1.0
330,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/skiff.png,skiff.png,2.5,134,16.0,0.9,1,95.32818794250488,95.52731513977051,100.0,1.0
330,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/skiff.png,skiff.png,3.0,112,11.11111111111111,0.9,1,95.32818794250488,96.35740518569946,100.0,1.0
331,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/skimboard.png,skimboard.png,1.0,336,100.0,0.9,4,91.64655208587646,91.64655208587646,100.0,4.0
331,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/skimboard.png,skimboard.png,1.5,224,44.44444444444444,0.9,4,91.64655208587646,96.97048664093018,100.0,4.0
331,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/skimboard.png,skimboard.png,2.0,168,25.0,0.9,4,91.64655208587646,97.1411406993866,75.0,3.0
331,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/skimboard.png,skimboard.png,2.5,134,16.0,0.9,4,91.64655208587646,97.10884094238281,75.0,3.0
331,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/skimboard.png,skimboard.png,3.0,112,11.11111111111111,0.9,4,91.64655208587646,96.52868509292603,75.0,3.0
332,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/skis.png,skis.png,1.0,336,100.0,0.9,2,96.64489030838013,96.64489030838013,100.0,2.0
332,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/skis.png,skis.png,1.5,224,44.44444444444444,0.9,2,96.64489030838013,96.6706395149231,100.0,2.0
332,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/skis.png,skis.png,2.0,168,25.0,0.9,2,96.64489030838013,96.27185463905334,100.0,2.0
332,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/skis.png,skis.png,2.5,134,16.0,0.9,2,96.64489030838013,92.59606599807739,100.0,2.0
332,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/skis.png,skis.png,3.0,112,11.11111111111111,0.9,2,96.64489030838013,92.69293546676636,100.0,2.0
333,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/smartphone.png,smartphone.png,1.0,336,100.0,0.9,3,91.33775234222412,91.33775234222412,100.0,3.0
333,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/smartphone.png,smartphone.png,1.5,224,44.44444444444444,0.9,3,91.33775234222412,91.87870025634766,100.0,3.0
333,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/smartphone.png,smartphone.png,2.0,168,25.0,0.9,3,91.33775234222412,91.4533257484436,100.0,3.0
333,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/smartphone.png,smartphone.png,2.5,134,16.0,0.9,3,91.33775234222412,90.42643904685974,66.66666666666667,2.0
333,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/smartphone.png,smartphone.png,3.0,112,11.11111111111111,0.9,3,91.33775234222412,92.33506321907043,66.66666666666667,2.0
334,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/snowboard.png,snowboard.png,1.0,336,100.0,0.9,5,91.46701097488403,91.46701097488403,100.0,5.0
334,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/snowboard.png,snowboard.png,1.5,224,44.44444444444444,0.9,5,91.46701097488403,90.8871591091156,80.0,4.0
334,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/snowboard.png,snowboard.png,2.0,168,25.0,0.9,5,91.46701097488403,92.44168400764465,80.0,4.0
334,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/snowboard.png,snowboard.png,2.5,134,16.0,0.9,5,91.46701097488403,91.11046195030212,80.0,4.0
334,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/snowboard.png,snowboard.png,3.0,112,11.11111111111111,0.9,5,91.46701097488403,91.38514399528503,80.0,4.0
335,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/snowboarder.png,snowboarder.png,1.0,336,100.0,0.9,2,95.69619297981262,95.69619297981262,100.0,2.0
335,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/snowboarder.png,snowboarder.png,1.5,224,44.44444444444444,0.9,2,95.69619297981262,94.39622163772583,100.0,2.0
335,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/snowboarder.png,snowboarder.png,2.0,168,25.0,0.9,2,95.69619297981262,92.92281866073608,100.0,2.0
335,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/snowboarder.png,snowboarder.png,2.5,134,16.0,0.9,2,95.69619297981262,86.58138513565063,100.0,2.0
335,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/snowboarder.png,snowboarder.png,3.0,112,11.11111111111111,0.9,2,95.69619297981262,87.06793785095215,100.0,2.0
336,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/sofa.png,sofa.png,1.0,336,100.0,0.9,2,96.74643874168396,96.74643874168396,100.0,2.0
336,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/sofa.png,sofa.png,1.5,224,44.44444444444444,0.9,2,96.74643874168396,97.00412154197693,100.0,2.0
336,/home/jihoon/jihoon/RVCD/MAIN_CODES/DB_single_concept_images_flux_generated/generated_images/sofa.png,sofa.png,2.0,168,25.0,0.9,2,96.74643874168396,95.83673477172852,100.0,2.0
